rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
MUMRES17DEL01 ,34.0,4.7,19.121999,72.908493,19.161999,72.948493,sunny,high,2,snack,scooter,0.0,no,metropolitian,23,MUM,1,3,tuesday,0,15.0,14.0,afternoon,6.1187118466897275,medium
SURRES14DEL01 ,26.0,5.0,21.157729,72.768726,21.167729,72.778726,fog,low,2,meal,scooter,1.0,no,urban,11,SUR,3,4,sunday,1,10.0,10.0,morning,1.520431947999248,short
VADRES14DEL03 ,31.0,4.6,22.311603,73.165012,22.371603,73.225012,cloudy,jam,0,snack,motorcycle,0.0,no,metropolitian,25,VAD,24,3,thursday,0,15.0,21.0,night,9.087972744661085,medium
PUNERES09DEL02 ,32.0,4.9,18.536562,73.896485,18.556562,73.916485,fog,low,2,snack,motorcycle,0.0,no,metropolitian,18,PUNE,7,3,monday,0,5.0,8.0,morning,3.0644871057616707,short
INDORES19DEL02 ,27.0,4.7,22.745536,75.893106,22.765536,75.913106,cloudy,low,1,buffet,motorcycle,0.0,no,metropolitian,14,INDO,9,3,wednesday,0,5.0,9.0,morning,3.025144329113595,short
BANGRES010DEL03 ,21.0,4.9,12.933298,77.614293,13.023298,77.704293,windy,medium,0,drinks,motorcycle,2.0,no,metropolitian,36,BANG,12,3,saturday,1,15.0,17.0,evening,13.973206773137713,long
BANGRES12DEL02 ,28.0,4.8,12.939496,77.625999,12.989496,77.675999,fog,low,1,drinks,motorcycle,,no,metropolitian,18,BANG,24,3,thursday,0,5.0,23.0,night,7.763102784727143,medium
VADRES04DEL01 ,24.0,4.9,,,,,fog,medium,1,meal,scooter,1.0,no,urban,17,VAD,30,3,wednesday,0,15.0,16.0,afternoon,,
HYDRES14DEL01 ,33.0,4.4,17.426228,78.407495,17.436228,78.417495,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,28,HYD,5,3,saturday,1,10.0,8.0,morning,1.5368503798521727,short
BANGRES11DEL03 ,20.0,4.6,12.934365,77.616155,13.024365,77.706155,fog,jam,0,buffet,motorcycle,0.0,yes,metropolitian,44,BANG,18,3,friday,0,15.0,20.0,night,13.97317756157655,long
COIMBRES13DEL03 ,31.0,4.3,11.003669,76.976494,11.063669,77.036494,windy,low,0,snack,motorcycle,1.0,no,metropolitian,20,COIMB,13,3,sunday,1,15.0,23.0,night,9.348403522662325,medium
PUNERES05DEL03 ,,,18.543626,73.905101,18.573626,73.935101,stormy,low,2,snack,scooter,0.0,no,,19,PUNE,9,3,wednesday,0,,,,4.596576884051942,short
VADRES20DEL01 ,36.0,5.0,22.311358,73.164798,22.381358,73.234798,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,35,VAD,31,3,thursday,0,10.0,19.0,evening,10.602467987619507,long
CHENRES19DEL01 ,31.0,4.2,12.986047,80.218114,13.096047,80.328114,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,50,CHEN,23,3,wednesday,0,10.0,21.0,night,17.076258901183188,very_long
HYDRES02DEL03 ,39.0,4.1,17.41233,78.449654,17.47233,78.509654,stormy,jam,1,meal,scooter,1.0,no,metropolitian,34,HYD,24,3,thursday,0,5.0,21.0,night,9.22083460710881,medium
SURRES010DEL02 ,29.0,4.6,21.17106,72.789292,21.25106,72.869292,sunny,jam,2,meal,electric_scooter,,no,metropolitian,17,SUR,12,3,saturday,1,15.0,19.0,evening,12.161605446010208,long
SURRES03DEL01 ,29.0,4.6,21.186884,72.793616,21.226884,72.833616,sandstorms,high,1,snack,scooter,0.0,no,urban,23,SUR,3,3,thursday,0,10.0,14.0,afternoon,6.080882967594328,medium
COIMBRES17DEL03 ,37.0,4.9,11.026117,76.944652,11.056117,76.974652,fog,medium,0,buffet,motorcycle,1.0,no,metropolitian,27,COIMB,9,3,wednesday,0,10.0,18.0,evening,4.67414369897644,short
VADRES08DEL01 ,33.0,4.7,,,,,cloudy,high,0,snack,motorcycle,0.0,no,urban,26,VAD,17,3,thursday,0,10.0,12.0,afternoon,,
MUMRES08DEL01 ,31.0,3.9,19.065838,72.832658,19.135838,72.902658,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,35,MUM,18,3,friday,0,10.0,23.0,night,10.709003371535417,long
VADRES18DEL01 ,37.0,4.6,,,,,windy,high,0,drinks,motorcycle,1.0,no,urban,41,VAD,19,3,saturday,1,5.0,12.0,afternoon,,
BANGRES04DEL03 ,26.0,4.4,12.98041,77.640489,13.04041,77.700489,sandstorms,low,0,buffet,motorcycle,0.0,no,,23,BANG,7,3,monday,0,10.0,23.0,night,9.31488473286169,medium
COIMBRES02DEL01 ,24.0,4.6,11.022477,76.995667,11.132477,77.105667,stormy,medium,0,snack,motorcycle,0.0,no,metropolitian,30,COIMB,4,3,friday,0,10.0,17.0,evening,17.137482577838597,very_long
RANCHIRES12DEL02 ,23.0,4.8,,,,,windy,low,1,buffet,scooter,1.0,no,metropolitian,19,RANCHI,3,4,sunday,1,10.0,10.0,morning,,
VADRES18DEL01 ,36.0,4.9,,,,,windy,low,1,buffet,scooter,1.0,no,metropolitian,27,VAD,11,3,friday,0,15.0,9.0,morning,,
MYSRES13DEL01 ,39.0,4.8,12.310972,76.659264,12.350972,76.699264,cloudy,high,0,snack,motorcycle,1.0,no,metropolitian,28,MYS,1,4,friday,0,15.0,12.0,afternoon,6.21800234869445,medium
COIMBRES03DEL02 ,20.0,4.7,11.025083,77.015393,11.105083,77.095393,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,24,COIMB,20,3,sunday,1,10.0,17.0,evening,12.463883024166657,long
MYSRES16DEL02 ,20.0,5.0,12.316967,76.603067,12.446967,76.733067,cloudy,jam,0,meal,motorcycle,1.0,no,urban,36,MYS,31,3,thursday,0,15.0,19.0,evening,20.20658151050797,very_long
KOLRES04DEL03 ,29.0,4.3,22.538731,88.364878,22.598731,88.424878,sandstorms,low,0,buffet,motorcycle,0.0,no,metropolitian,28,KOL,13,2,sunday,1,5.0,23.0,night,9.081116432461174,medium
COIMBRES11DEL01 ,36.0,4.8,11.001753,76.986241,11.111753,77.096241,fog,medium,2,drinks,motorcycle,1.0,no,urban,31,COIMB,29,3,tuesday,0,5.0,18.0,evening,17.138077427627866,very_long
VADRES13DEL03 ,36.0,4.0,22.310237,73.158921,22.400237,73.248921,sunny,jam,0,meal,motorcycle,3.0,no,metropolitian,44,VAD,16,3,wednesday,0,5.0,20.0,night,13.631343698142908,long
RANCHIRES04DEL02 ,22.0,4.8,23.359033,85.325347,23.439033,85.405347,windy,low,1,drinks,scooter,1.0,no,metropolitian,15,RANCHI,14,3,monday,0,15.0,22.0,night,12.074063090452917,long
PUNERES18DEL01 ,38.0,4.4,18.593481,73.785901,18.663481,73.855901,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,33,PUNE,31,3,thursday,0,5.0,17.0,evening,10.723264172167632,long
SURRES01DEL02 ,39.0,4.9,21.186438,72.794115,21.236438,72.844115,fog,jam,0,buffet,motorcycle,0.0,no,metropolitian,30,SUR,17,3,thursday,0,15.0,19.0,evening,7.600994631258685,medium
INDORES08DEL02 ,24.0,4.9,22.725748,75.898497,22.775748,75.948497,stormy,medium,1,snack,scooter,1.0,no,metropolitian,22,INDO,28,3,monday,0,10.0,18.0,evening,7.562982485200135,medium
VADRES18DEL01 ,30.0,4.1,,,,,fog,low,0,snack,motorcycle,0.0,no,metropolitian,43,VAD,4,4,monday,0,10.0,23.0,night,,
HYDRES18DEL03 ,35.0,4.8,17.450851,78.379347,17.540851,78.469347,fog,medium,0,meal,motorcycle,3.0,no,metropolitian,48,HYD,4,3,friday,0,10.0,17.0,evening,13.829314445199353,long
CHENRES07DEL03 ,33.0,4.5,13.081878,80.248519,13.171878,80.338519,stormy,low,2,drinks,electric_scooter,1.0,no,metropolitian,19,CHEN,4,3,friday,0,15.0,23.0,night,13.969116967730173,long
KOCRES010DEL01 ,39.0,4.7,10.035573,76.336958,10.105573,76.406958,windy,medium,1,snack,motorcycle,1.0,no,urban,21,KOC,14,2,monday,0,5.0,18.0,evening,10.92326745824626,long
VADRES11DEL02 ,31.0,4.3,22.308096,73.167753,22.388096,73.247753,windy,jam,1,drinks,motorcycle,0.0,no,metropolitian,44,VAD,25,3,friday,0,10.0,21.0,night,12.117036432265502,long
CHENRES20DEL01 ,37.0,4.5,12.975996,80.221898,12.985996,80.231898,windy,low,2,drinks,scooter,0.0,no,metropolitian,26,CHEN,17,3,thursday,0,15.0,8.0,morning,1.5525704156536744,short
MYSRES04DEL03 ,37.0,4.7,12.3085,76.665808,12.3385,76.695808,windy,low,1,buffet,scooter,1.0,no,metropolitian,26,MYS,1,4,friday,0,5.0,22.0,night,4.663566689152146,short
MUMRES13DEL01 ,33.0,5.0,19.178321,72.834715,19.188321,72.844715,windy,high,1,meal,motorcycle,1.0,no,metropolitian,31,MUM,19,3,saturday,1,5.0,11.0,morning,1.5294972211332267,short
RANCHIRES03DEL03 ,24.0,4.6,,,,,stormy,low,2,meal,scooter,1.0,no,urban,19,RANCHI,7,3,monday,0,15.0,23.0,night,,
JAPRES08DEL02 ,33.0,4.5,26.910262,75.783013,26.990262,75.863013,sunny,jam,1,snack,scooter,0.0,no,metropolitian,18,JAP,2,3,wednesday,0,5.0,19.0,evening,11.916757259074618,long
ALHRES12DEL01 ,39.0,4.7,25.443994,81.860187,25.513994,81.930187,fog,medium,2,meal,motorcycle,1.0,no,metropolitian,38,ALH,16,2,wednesday,0,15.0,18.0,evening,10.486117701549256,long
RANCHIRES11DEL03 ,37.0,4.6,23.359194,85.325447,23.449194,85.415447,cloudy,medium,1,snack,motorcycle,1.0,no,metropolitian,32,RANCHI,29,3,tuesday,0,10.0,18.0,evening,13.583078662317007,long
HYDRES19DEL02 ,25.0,4.9,17.458998,78.500366,17.508998,78.550366,sandstorms,low,2,meal,scooter,1.0,no,metropolitian,17,HYD,7,3,monday,0,5.0,22.0,night,7.6831914051315,medium
PUNERES17DEL03 ,28.0,4.8,18.530963,73.828972,18.590963,73.888972,fog,medium,1,buffet,scooter,1.0,no,urban,11,PUNE,3,3,thursday,0,5.0,19.0,evening,9.193093962702912,medium
MYSRES010DEL01 ,38.0,4.7,12.321214,76.621094,12.361214,76.661094,windy,high,2,buffet,motorcycle,1.0,no,metropolitian,31,MYS,30,3,wednesday,0,10.0,13.0,afternoon,6.2178836475581045,medium
JAPRES03DEL01 ,,,26.913483,75.803139,26.983483,75.873139,sandstorms,medium,0,drinks,motorcycle,0.0,no,metropolitian,43,JAP,12,3,saturday,1,,,,10.427235657896496,long
MYSRES04DEL03 ,31.0,4.6,12.3085,76.665808,12.3685,76.725808,windy,medium,0,meal,motorcycle,0.0,no,metropolitian,25,MYS,19,3,saturday,1,10.0,17.0,evening,9.326872529115304,medium
MUMRES06DEL03 ,25.0,4.8,19.055831,72.833984,19.115831,72.893984,cloudy,jam,2,snack,motorcycle,1.0,no,metropolitian,22,MUM,15,3,tuesday,0,15.0,19.0,evening,9.179538450826048,medium
MYSRES18DEL01 ,35.0,4.9,12.337928,76.617889,12.407928,76.687889,fog,jam,0,drinks,motorcycle,3.0,no,metropolitian,43,MYS,2,3,wednesday,0,5.0,21.0,night,10.880651848535559,long
RANCHIRES18DEL01 ,39.0,4.7,23.351489,85.324253,23.421489,85.394253,fog,jam,0,buffet,motorcycle,1.0,yes,metropolitian,42,RANCHI,31,3,thursday,0,10.0,19.0,evening,10.565262855251525,long
INDORES06DEL02 ,38.0,3.9,22.728163,75.884212,22.808163,75.964212,stormy,jam,1,meal,motorcycle,0.0,no,metropolitian,42,INDO,6,3,sunday,1,10.0,19.0,evening,12.100062421152574,long
CHENRES15DEL03 ,35.0,4.7,13.026286,80.275235,13.056286,80.305235,fog,jam,1,drinks,motorcycle,1.0,no,metropolitian,34,CHEN,21,3,monday,0,10.0,21.0,night,4.657159718107683,short
JAPRES07DEL02 ,29.0,4.7,26.766536,75.837333,26.786536,75.857333,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,17,JAP,1,3,tuesday,0,15.0,9.0,morning,2.9812178551917965,short
SURRES18DEL03 ,27.0,4.6,21.149834,72.778666,21.179834,72.808666,stormy,jam,1,snack,scooter,0.0,no,metropolitian,25,SUR,24,3,thursday,0,5.0,20.0,night,4.56126563284071,short
MYSRES04DEL03 ,38.0,4.3,12.3085,76.665808,12.3985,76.755808,sandstorms,jam,0,meal,motorcycle,1.0,yes,semi-urban,54,MYS,4,4,monday,0,10.0,21.0,night,13.989916877275611,long
SURRES19DEL01 ,36.0,4.9,21.149669,72.772629,21.219669,72.842629,windy,low,2,buffet,motorcycle,0.0,no,metropolitian,21,SUR,2,3,wednesday,0,15.0,23.0,night,10.64228895373868,long
HYDRES04DEL01 ,26.0,4.0,17.411028,78.329645,17.451028,78.369645,cloudy,high,1,buffet,motorcycle,,no,metropolitian,34,HYD,1,4,friday,0,10.0,15.0,afternoon,6.147404652636645,medium
KNPRES16DEL03 ,26.0,4.1,26.482581,80.315628,26.572581,80.405628,fog,jam,2,meal,motorcycle,1.0,no,metropolitian,36,KNP,12,2,saturday,1,5.0,19.0,evening,13.428477357470895,long
MYSRES12DEL03 ,36.0,4.9,12.284747,76.625861,12.344747,76.685861,sunny,medium,1,drinks,motorcycle,0.0,no,metropolitian,17,MYS,5,4,tuesday,0,10.0,17.0,evening,9.32728515796102,medium
JAPRES09DEL01 ,21.0,4.7,26.911378,75.789034,26.921378,75.799034,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,16,JAP,3,3,thursday,0,10.0,9.0,morning,1.489792976782627,short
CHENRES04DEL02 ,35.0,4.7,13.02978,80.208812,13.10978,80.288812,sunny,jam,2,meal,electric_scooter,1.0,no,metropolitian,27,CHEN,6,4,wednesday,0,5.0,20.0,night,12.418394742110447,long
MYSRES09DEL01 ,20.0,4.5,12.323194,76.630583,12.363194,76.670583,fog,high,2,meal,motorcycle,1.0,no,metropolitian,26,MYS,17,3,thursday,0,5.0,12.0,afternoon,6.217860689144307,medium
PUNERES19DEL03 ,23.0,4.6,18.563934,73.915367,18.653934,74.005367,fog,jam,0,snack,motorcycle,2.0,yes,metropolitian,46,PUNE,31,3,thursday,0,15.0,21.0,night,13.787803344501583,long
KOLRES18DEL03 ,37.0,5.0,22.569367,88.433187,22.629367,88.493187,sunny,jam,0,buffet,motorcycle,0.0,no,metropolitian,29,KOL,17,2,thursday,0,10.0,19.0,evening,9.080187058763224,medium
BANGRES14DEL03 ,26.0,4.8,12.949934,77.699386,13.009934,77.759386,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,23,BANG,9,3,wednesday,0,5.0,19.0,evening,9.31544163550089,medium
SURRES09DEL02 ,29.0,5.0,21.175975,72.795503,21.255975,72.875503,sandstorms,low,1,snack,scooter,,no,urban,11,SUR,27,3,sunday,1,15.0,22.0,night,12.161417162421785,long
INDORES09DEL01 ,26.0,4.9,22.725835,75.887648,22.835835,75.997648,stormy,medium,1,snack,motorcycle,0.0,no,metropolitian,28,INDO,25,3,friday,0,15.0,17.0,evening,16.636875038860897,very_long
PUNERES09DEL03 ,29.0,4.8,18.536562,73.896485,18.596562,73.956485,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,25,PUNE,11,3,friday,0,5.0,19.0,evening,9.19295116708344,medium
RANCHIRES01DEL02 ,29.0,4.7,23.416792,85.316842,23.436792,85.336842,sandstorms,low,2,snack,motorcycle,0.0,no,metropolitian,11,RANCHI,3,3,thursday,0,15.0,10.0,morning,3.0182264849996012,short
LUDHRES010DEL03 ,21.0,4.9,30.89286,75.822199,30.92286,75.852199,windy,medium,1,meal,scooter,1.0,no,metropolitian,26,LUDH,15,2,tuesday,0,10.0,18.0,evening,4.395420246829376,short
MYSRES13DEL02 ,22.0,4.3,12.310972,76.659264,12.330972,76.679264,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,23,MYS,7,3,monday,0,15.0,10.0,morning,3.109059104393369,short
JAPRES18DEL02 ,31.0,4.0,26.913987,75.752891,26.993987,75.832891,fog,medium,1,snack,motorcycle,2.0,no,metropolitian,39,JAP,18,3,friday,0,15.0,17.0,evening,11.916582838288104,long
COIMBRES11DEL02 ,20.0,4.5,11.001753,76.986241,11.021753,77.006241,fog,low,1,snack,motorcycle,0.0,no,,11,COIMB,3,4,sunday,1,10.0,8.0,morning,3.116248509790061,short
VADRES13DEL02 ,30.0,3.9,22.310237,73.158921,22.390237,73.238921,stormy,jam,2,drinks,electric_scooter,,no,metropolitian,32,VAD,6,4,wednesday,0,15.0,19.0,evening,12.116950608888414,long
BANGRES01DEL01 ,36.0,4.8,12.933284,77.615428,13.003284,77.685428,fog,medium,0,snack,motorcycle,1.0,no,metropolitian,43,BANG,6,3,sunday,1,15.0,17.0,evening,10.868263117988388,long
MYSRES08DEL01 ,24.0,4.7,12.297954,76.665169,12.337954,76.705169,fog,medium,1,buffet,scooter,,no,metropolitian,13,MYS,19,3,saturday,1,10.0,15.0,afternoon,6.218153086065015,medium
MYSRES15DEL01 ,32.0,4.7,12.352058,76.60665,12.362058,76.61665,windy,low,2,buffet,electric_scooter,0.0,no,metropolitian,25,MYS,21,3,monday,0,10.0,9.0,morning,1.554424975889475,short
CHENRES02DEL03 ,25.0,5.0,13.086438,80.220672,13.146439,80.280672,windy,medium,1,drinks,motorcycle,0.0,no,metropolitian,27,CHEN,19,3,saturday,1,5.0,18.0,evening,9.313017158714828,medium
HYDRES12DEL01 ,27.0,4.5,17.429585,78.392621,17.469585,78.432621,windy,medium,2,drinks,scooter,1.0,no,metropolitian,29,HYD,28,3,monday,0,15.0,15.0,afternoon,6.147106622705506,medium
BANGRES07DEL01 ,32.0,4.1,12.978453,77.643685,13.048453,77.713685,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,33,BANG,29,3,tuesday,0,15.0,18.0,evening,10.867300462045835,long
CHENRES09DEL01 ,23.0,4.7,13.044694,80.26147,13.084694,80.30147,fog,medium,1,drinks,motorcycle,1.0,no,urban,19,CHEN,17,3,thursday,0,5.0,16.0,afternoon,6.209259882041872,medium
BANGRES04DEL02 ,39.0,4.4,12.98041,77.640489,13.11041,77.770489,sunny,medium,0,meal,motorcycle,1.0,no,metropolitian,33,BANG,29,3,tuesday,0,5.0,18.0,evening,20.18085916835158,very_long
VADRES04DEL03 ,20.0,4.8,,,,,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,28,VAD,21,3,monday,0,5.0,19.0,evening,,
JAPRES13DEL02 ,20.0,4.8,26.846156,75.8023,26.926156,75.8823,windy,medium,2,drinks,electric_scooter,0.0,no,,15,JAP,4,3,friday,0,10.0,18.0,evening,11.919755989352295,long
ALHRES07DEL03 ,29.0,4.6,25.449659,81.839744,25.479659,81.869744,stormy,jam,1,meal,scooter,1.0,no,metropolitian,29,ALH,15,2,tuesday,0,15.0,20.0,night,4.494291162003504,short
JAPRES06DEL03 ,26.0,4.9,26.911927,75.797282,27.051927,75.937282,stormy,low,2,meal,scooter,1.0,no,metropolitian,18,JAP,29,3,tuesday,0,5.0,22.0,night,20.85172635753384,very_long
KOCRES03DEL01 ,25.0,5.0,10.020683,76.310631,10.030683,76.320631,stormy,low,1,meal,motorcycle,1.0,no,metropolitian,14,KOC,13,2,sunday,1,5.0,10.0,morning,1.5605734793807475,short
BANGRES13DEL01 ,34.0,4.7,12.935662,77.61413,12.975662,77.65413,windy,medium,1,snack,motorcycle,1.0,no,metropolitian,30,BANG,3,4,sunday,1,15.0,16.0,afternoon,6.210589610314177,medium
GOARES02DEL01 ,31.0,4.9,15.585658,73.743606,15.625658,73.783606,sunny,high,0,snack,motorcycle,0.0,no,metropolitian,28,GOA,13,2,sunday,1,15.0,14.0,afternoon,6.17528357530834,medium
RANCHIRES03DEL02 ,24.0,4.7,,,,,fog,jam,0,snack,motorcycle,1.0,no,metropolitian,39,RANCHI,16,3,wednesday,0,5.0,20.0,night,,
HYDRES12DEL03 ,30.0,4.9,17.429585,78.392621,17.519585,78.482621,cloudy,medium,2,meal,motorcycle,0.0,no,metropolitian,30,HYD,2,4,saturday,1,15.0,19.0,evening,13.830084721845328,long
JAPRES07DEL02 ,36.0,4.8,26.766536,75.837333,26.896536,75.967333,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,36,JAP,20,3,sunday,1,5.0,18.0,evening,19.37374583495492,very_long
JAPRES13DEL03 ,36.0,4.4,26.846156,75.8023,26.986156,75.9423,fog,low,0,snack,motorcycle,,no,metropolitian,37,JAP,29,3,tuesday,0,15.0,23.0,night,20.857115324129595,very_long
JAPRES18DEL03 ,26.0,4.7,26.913987,75.752891,27.053987,75.892891,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,43,JAP,4,3,friday,0,5.0,19.0,evening,20.851557402660557,very_long
VADRES05DEL01 ,30.0,4.6,22.310526,73.170937,22.420526,73.280937,sunny,low,2,buffet,scooter,1.0,no,,29,VAD,27,3,sunday,1,10.0,23.0,night,16.659963190057415,very_long
AURGRES02DEL03 ,20.0,4.8,,,,,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,25,AURG,11,2,friday,0,15.0,18.0,evening,,
BANGRES17DEL02 ,33.0,4.7,12.972532,77.608179,13.022532,77.658179,fog,medium,2,buffet,electric_scooter,1.0,no,urban,15,BANG,9,3,wednesday,0,15.0,18.0,evening,7.76260023979039,medium
RANCHIRES14DEL01 ,,,,,,,sandstorms,jam,1,snack,scooter,0.0,no,metropolitian,24,RANCHI,2,3,wednesday,0,,,,,
MUMRES20DEL03 ,34.0,4.0,19.103249,72.846749,19.193249,72.936749,windy,jam,0,snack,motorcycle,2.0,no,metropolitian,39,MUM,12,3,saturday,1,5.0,21.0,night,13.76685500858734,long
HYDRES14DEL02 ,36.0,4.6,17.426228,78.407495,17.506228,78.487495,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,20,HYD,4,4,monday,0,10.0,23.0,night,12.293677673573285,long
KNPRES02DEL02 ,33.0,4.6,26.471617,80.313564,26.491617,80.333564,fog,low,1,buffet,motorcycle,1.0,no,metropolitian,15,KNP,11,2,friday,0,10.0,11.0,morning,2.9846372692856606,short
AURGRES19DEL01 ,22.0,4.8,19.866969,75.318894,19.976969,75.428894,sandstorms,low,1,drinks,motorcycle,1.0,no,metropolitian,16,AURG,18,2,friday,0,15.0,22.0,night,16.78827586251448,very_long
PUNERES18DEL01 ,38.0,4.7,18.593481,73.785901,18.603481,73.795901,sunny,low,2,drinks,scooter,1.0,no,metropolitian,19,PUNE,19,3,saturday,1,15.0,11.0,morning,1.5320227740641719,short
BANGRES08DEL02 ,27.0,4.9,12.906229,77.596791,12.986229,77.676791,fog,low,2,drinks,scooter,0.0,no,metropolitian,20,BANG,2,3,wednesday,0,15.0,23.0,night,12.421407858787804,long
KNPRES16DEL01 ,32.0,4.8,26.482581,80.315628,26.552581,80.385628,sunny,jam,2,meal,scooter,1.0,no,metropolitian,25,KNP,14,2,monday,0,10.0,21.0,night,10.444776155165918,long
BANGRES010DEL02 ,26.0,4.8,12.933298,77.614293,13.013298,77.694293,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,43,BANG,27,3,sunday,1,10.0,19.0,evening,12.42075005031367,long
INDORES03DEL02 ,29.0,4.5,22.751857,75.866699,22.881857,75.996699,windy,low,0,drinks,motorcycle,0.0,no,urban,15,INDO,4,3,friday,0,10.0,22.0,night,19.659373527443684,very_long
COIMBRES16DEL02 ,31.0,4.5,11.010375,76.95295,11.090375,77.03295,sunny,jam,0,buffet,motorcycle,0.0,no,urban,29,COIMB,6,4,wednesday,0,15.0,20.0,night,12.46418980459368,long
HYDRES20DEL01 ,28.0,4.6,17.483216,78.552111,17.523216,78.592111,stormy,high,2,drinks,motorcycle,0.0,no,metropolitian,14,HYD,26,3,saturday,1,15.0,12.0,afternoon,6.1462436583934315,medium
AGRRES08DEL03 ,21.0,4.8,27.160934,78.044095,27.220934,78.104095,sunny,medium,1,buffet,motorcycle,1.0,no,metropolitian,11,AGR,11,2,friday,0,5.0,18.0,evening,8.92908688893574,medium
COIMBRES15DEL02 ,21.0,4.0,11.006686,76.951736,11.056686,77.001736,sandstorms,low,0,buffet,motorcycle,,no,metropolitian,19,COIMB,28,3,monday,0,5.0,22.0,night,7.79036212453358,medium
RANCHIRES12DEL02 ,30.0,4.9,,,,,windy,low,1,drinks,motorcycle,1.0,no,metropolitian,29,RANCHI,18,3,friday,0,10.0,23.0,night,,
ALHRES05DEL01 ,29.0,4.7,25.457687,81.835585,25.497687,81.875585,cloudy,medium,2,buffet,motorcycle,1.0,no,urban,11,ALH,11,2,friday,0,5.0,15.0,afternoon,5.992096714696517,medium
MUMRES01DEL01 ,20.0,4.8,19.12663,72.829976,19.13663,72.839976,sunny,high,1,snack,motorcycle,0.0,no,metropolitian,14,MUM,28,3,monday,0,10.0,11.0,morning,1.5297232853100244,short
AURGRES14DEL03 ,28.0,5.0,19.875016,75.322405,19.965016,75.412405,windy,low,0,snack,motorcycle,0.0,no,urban,15,AURG,16,2,wednesday,0,10.0,22.0,night,13.73594217639692,long
MUMRES13DEL01 ,25.0,4.7,19.178321,72.834715,19.248321,72.904715,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,16,MUM,16,3,wednesday,0,10.0,23.0,night,10.705559922396555,long
PUNERES16DEL01 ,,,18.536718,73.830327,18.646718,73.940327,,,3,buffet,motorcycle,1.0,yes,urban,43,PUNE,8,3,tuesday,0,,,,16.85256546543028,very_long
CHENRES14DEL02 ,38.0,4.8,13.026279,80.174568,13.046279,80.194568,stormy,low,1,buffet,motorcycle,1.0,no,metropolitian,20,CHEN,28,3,monday,0,5.0,10.0,morning,3.1048037532854496,short
HYDRES06DEL03 ,39.0,4.9,17.455894,78.375467,17.485894,78.405467,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,26,HYD,3,3,thursday,0,10.0,22.0,night,4.610073053799191,short
SURRES18DEL03 ,26.0,4.9,21.149834,72.778666,21.209834,72.838666,windy,medium,1,snack,scooter,0.0,no,metropolitian,26,SUR,13,3,sunday,1,5.0,17.0,evening,9.122100805601145,medium
COIMBRES02DEL01 ,33.0,4.4,11.022477,76.995667,11.092477,77.065667,windy,jam,1,meal,motorcycle,0.0,no,urban,43,COIMB,14,3,monday,0,15.0,21.0,night,10.906036622245484,long
VADRES13DEL03 ,24.0,4.6,22.310237,73.158921,22.370237,73.218921,sandstorms,medium,0,snack,motorcycle,1.0,no,urban,25,VAD,1,3,tuesday,0,10.0,18.0,evening,9.08801379933047,medium
COIMBRES16DEL01 ,24.0,4.9,11.010375,76.95295,11.050375,76.99295,fog,medium,0,buffet,motorcycle,1.0,no,metropolitian,28,COIMB,21,3,monday,0,10.0,15.0,afternoon,6.232303380306801,medium
INDORES13DEL03 ,33.0,4.5,22.745049,75.892471,22.835049,75.982471,stormy,low,2,buffet,scooter,0.0,no,metropolitian,17,INDO,10,3,thursday,0,15.0,22.0,night,13.611566722125085,long
INDORES12DEL03 ,35.0,4.2,22.74806,75.8934,22.83806,75.9834,windy,jam,1,drinks,motorcycle,1.0,no,metropolitian,44,INDO,20,3,sunday,1,10.0,19.0,evening,13.611428630407849,long
